"ResponseID","name","ethnLabel","name.gender","guess","correct","correct.broad","notRussian","gender","age.group","educ","loc","ethnicity"
"R_2yr9vi9iuzpoBRe","Saida.Zinnurova","Tatar","f",67,0,1,1,"f","26-35","higher","other Russia",1
"R_2yr9vi9iuzpoBRe","Nikolay.Vasiliev","Russian","m",1,1,1,0,"f","26-35","higher","other Russia",1
"R_2yr9vi9iuzpoBRe","Shukhrat.Ashurov","Tajik","m",67,0,1,1,"f","26-35","higher","other Russia",1
"R_2yr9vi9iuzpoBRe","Marat.Yusupov","Tatar","m",5,0,1,1,"f","26-35","higher","other Russia",1
"R_2yr9vi9iuzpoBRe","Guzel.Safina","Tatar","f",2,0,1,1,"f","26-35","higher","other Russia",1
"R_2yr9vi9iuzpoBRe","Gulya.Gulyamova","Uzbek","f",14,0,1,1,"f","26-35","higher","other Russia",1
"R_2yr9vi9iuzpoBRe","Leila.Ismoilova","Uzbek","f",14,0,1,1,"f","26-35","higher","other Russia",1
"R_2yr9vi9iuzpoBRe","Karen.Katamadze","Georgian","m",20,1,1,1,"f","26-35","higher","other Russia",1
"R_2yr9vi9iuzpoBRe","Anastasia.Lukyanova","Russian","f",1,1,1,0,"f","26-35","higher","other Russia",1
"R_2yr9vi9iuzpoBRe","Viktor.Pavlov","Russian","m",1,1,1,0,"f","26-35","higher","other Russia",1
"R_2yr9vi9iuzpoBRe","Narek.Poloyan","Armenian","m",2,0,0,1,"f","26-35","higher","other Russia",1
"R_2YRMgchqejVLiOv","Ali.Omarov","Dagestani","m",67,0,1,1,"f","18-25","incomplete higher","SPB",1
"R_2YRMgchqejVLiOv","Bekzod.Mirfazylov","Uzbek","m",67,0,1,1,"f","18-25","incomplete higher","SPB",1
"R_2YRMgchqejVLiOv","Ilyas.Daudov","Chechen","m",9,0,0,1,"f","18-25","incomplete higher","SPB",1
"R_2YRMgchqejVLiOv","Anastasia.Lukyanova","Russian","f",1,1,1,0,"f","18-25","incomplete higher","SPB",1
"R_2YRMgchqejVLiOv","Zarema.Ibragimova","Dagestani","f",67,0,1,1,"f","18-25","incomplete higher","SPB",1
"R_2YRMgchqejVLiOv","Ramzan.Khadzhiev","Chechen","m",67,0,1,1,"f","18-25","incomplete higher","SPB",1
"R_2YRMgchqejVLiOv","Natiya.Dolidze","Georgian","f",67,0,1,1,"f","18-25","incomplete higher","SPB",1
"R_2YRMgchqejVLiOv","Adrian.Postika","Moldovan","m",59,0,0,1,"f","18-25","incomplete higher","SPB",1
"R_2YRMgchqejVLiOv","Aygerim.Tokstosumova","Kyrgyz","f",67,0,1,1,"f","18-25","incomplete higher","SPB",1
"R_2YRMgchqejVLiOv","Alsu.Shaimieva","Tatar","f",67,0,1,1,"f","18-25","incomplete higher","SPB",1
"R_2YRMgchqejVLiOv","Nurbolat.Bulanbaev","Kazakh","m",67,0,1,1,"f","18-25","incomplete higher","SPB",1
"R_2YRMgchqejVLiOv","Khadizha.Kulieva","Azeri","f",66,0,1,1,"f","18-25","incomplete higher","SPB",1
"R_2YRMgchqejVLiOv","Darya.Koroleva","Russian","f",1,1,1,0,"f","18-25","incomplete higher","SPB",1
"R_2YRMgchqejVLiOv","Luisa.Dadaeva","Chechen","f",1,0,0,0,"f","18-25","incomplete higher","SPB",1
"R_2YRMgchqejVLiOv","Nargiza.Shodieva","Uzbek","f",67,0,1,1,"f","18-25","incomplete higher","SPB",1
"R_2YRMgchqejVLiOv","Leyla.Idrisova","Dagestani","f",7,0,0,1,"f","18-25","incomplete higher","SPB",1
"R_2YRMgchqejVLiOv","Kayrat.Erimbekov","Kazakh","m",67,0,1,1,"f","18-25","incomplete higher","SPB",1
"R_2YRMgchqejVLiOv","Zarina.Suleymanova","Dagestani","f",67,0,1,1,"f","18-25","incomplete higher","SPB",1
"R_2YRMgchqejVLiOv","Yakov.Gold","Jewish","m",13,0,1,1,"f","18-25","incomplete higher","SPB",1
"R_2YRMgchqejVLiOv","Zaur.Bisultanov","Chechen","m",67,0,1,1,"f","18-25","incomplete higher","SPB",1
"R_2YtgOsdkDf7T42Y","Dilshod.Ikromov","Tajik","m",63,0,0,1,"f","18-25","secondary completed","SPB",1
"R_2YtgOsdkDf7T42Y","Anastasiya.Shmidt","German","f",13,1,1,1,"f","18-25","secondary completed","SPB",1
"R_2YtgOsdkDf7T42Y","Antanas.Poshkus","Lithuanian","m",63,0,0,1,"f","18-25","secondary completed","SPB",1
"R_2YtgOsdkDf7T42Y","Firuza.Dzhuraeva","Tajik","f",14,0,1,1,"f","18-25","secondary completed","SPB",1
"R_2YtgOsdkDf7T42Y","Roza.Shtein","Jewish","f",13,0,1,1,"f","18-25","secondary completed","SPB",1
"R_2YtgOsdkDf7T42Y","Lev.Grinberg","Jewish","m",54,0,0,1,"f","18-25","secondary completed","SPB",1
"R_2YtgOsdkDf7T42Y","Ilyas.Daudov","Chechen","m",63,0,0,1,"f","18-25","secondary completed","SPB",1
"R_2YtgOsdkDf7T42Y","Roman.Shrayner","German","m",13,1,1,1,"f","18-25","secondary completed","SPB",1
"R_2YtgOsdkDf7T42Y","Laima.Zhvaginite","Lithuanian","f",4,0,0,1,"f","18-25","secondary completed","SPB",1
"R_2YtgOsdkDf7T42Y","Ekaterina.Romanova","Russian","f",1,1,1,0,"f","18-25","secondary completed","SPB",1
"R_2YtgOsdkDf7T42Y","Andres.Saar","Estonian","m",59,0,0,1,"f","18-25","secondary completed","SPB",1
"R_2YtgOsdkDf7T42Y","Zaur.Bisultanov","Chechen","m",67,0,1,1,"f","18-25","secondary completed","SPB",1
"R_2YtgOsdkDf7T42Y","Farida.Islamova","Dagestani","f",14,0,1,1,"f","18-25","secondary completed","SPB",1
"R_2YtgOsdkDf7T42Y","Timur.Safiullin","Tatar","m",63,0,0,1,"f","18-25","secondary completed","SPB",1
"R_2YtgOsdkDf7T42Y","Abay.Kydyrbaev","Kazakh","m",67,0,1,1,"f","18-25","secondary completed","SPB",1
"R_2YtgOsdkDf7T42Y","Guzel.Safina","Tatar","f",14,1,1,1,"f","18-25","secondary completed","SPB",1
"R_2YtgOsdkDf7T42Y","Faina.Gaponik","Belarusian","f",3,0,1,1,"f","18-25","secondary completed","SPB",1
"R_2YtgOsdkDf7T42Y","Khabib.Nurmagomedov","Dagestani","m",67,0,1,1,"f","18-25","secondary completed","SPB",1
"R_2YtgOsdkDf7T42Y","Elena.Braun","German","f",54,0,0,1,"f","18-25","secondary completed","SPB",1
"R_2YtgOsdkDf7T42Y","Milena.Kozhokar","Moldovan","f",63,0,0,1,"f","18-25","secondary completed","SPB",1
"R_2ZBIQAKYl7m7JHB","Bogdan.Kononenko","Ukrainian","m",85,1,1,1,"f","26-35","higher","other Russia",1
"R_2ZBIQAKYl7m7JHB","Farid.Guliev","Azeri","m",14,0,1,1,"f","26-35","higher","other Russia",1
"R_2ZBIQAKYl7m7JHB","Vasil.Lukashevich","Belarusian","m",48,0,0,1,"f","26-35","higher","other Russia",1
"R_2ZBIQAKYl7m7JHB","Ramil.Yalparov","Tatar","m",14,1,1,1,"f","26-35","higher","other Russia",1
"R_2ZBIQAKYl7m7JHB","Zhasur.Masharipov","Uzbek","m",5,0,1,1,"f","26-35","higher","other Russia",1
"R_2ZBIQAKYl7m7JHB","Zarina.Suleymanova","Dagestani","f",66,0,1,1,"f","26-35","higher","other Russia",1
"R_2ZBIQAKYl7m7JHB","Atay.Kadyrkulov","Kyrgyz","m",5,0,1,1,"f","26-35","higher","other Russia",1
"R_2ZBIQAKYl7m7JHB","Layla.Khalidova","Chechen","f",66,0,1,1,"f","26-35","higher","other Russia",1
"R_2ZBIQAKYl7m7JHB","Armen.Grigoryan","Armenian","m",4,1,1,1,"f","26-35","higher","other Russia",1
"R_2ZBIQAKYl7m7JHB","Elmira.Khusainova","Tatar","f",101,0,1,1,"f","26-35","higher","other Russia",1
"R_2ZBIQAKYl7m7JHB","Karen.Katamadze","Georgian","m",4,0,1,1,"f","26-35","higher","other Russia",1
"R_2ZBIQAKYl7m7JHB","Taras.Teslenko","Ukrainian","m",3,1,1,1,"f","26-35","higher","other Russia",1
"R_2ZBIQAKYl7m7JHB","Zaur.Bisultanov","Chechen","m",66,0,1,1,"f","26-35","higher","other Russia",1
"R_2ZBIQAKYl7m7JHB","Zarema.Ibragimova","Dagestani","f",2,0,1,1,"f","26-35","higher","other Russia",1
"R_2ZBIQAKYl7m7JHB","Albert.Sary","Moldovan","m",63,0,0,1,"f","26-35","higher","other Russia",1
"R_2ZBIQAKYl7m7JHB","Saida.Zinnurova","Tatar","f",66,0,1,1,"f","26-35","higher","other Russia",1
"R_2ZBIQAKYl7m7JHB","Dilshod.Ikromov","Tajik","m",123,0,0,1,"f","26-35","higher","other Russia",1
"R_2ZBIQAKYl7m7JHB","Maya.Rotar","Moldovan","f",107,0,0,1,"f","26-35","higher","other Russia",1
"R_2ZBIQAKYl7m7JHB","Sezim.Asylbekova","Kyrgyz","f",66,0,1,1,"f","26-35","higher","other Russia",1
"R_2ZBIQAKYl7m7JHB","Leyla.Idrisova","Dagestani","f",76,0,1,1,"f","26-35","higher","other Russia",1
"R_2zeIn7kLKwpfhJT","Ilona.Geliashvili","Georgian","f",20,1,1,1,"f","36-50","higher","Moscow",12
"R_2zeIn7kLKwpfhJT","Anait.Gasparyan","Armenian","f",4,1,1,1,"f","36-50","higher","Moscow",12
"R_2zeIn7kLKwpfhJT","Bogdan.Kononenko","Ukrainian","m",3,1,1,1,"f","36-50","higher","Moscow",12
"R_2zeIn7kLKwpfhJT","Roksolana.Timchuk","Ukrainian","f",3,1,1,1,"f","36-50","higher","Moscow",12
"R_2zeIn7kLKwpfhJT","Rimma.Veymar","Jewish","f",12,1,1,1,"f","36-50","higher","Moscow",12
"R_2zeIn7kLKwpfhJT","Dani.Kondrya","Moldovan","m",71,0,0,1,"f","36-50","higher","Moscow",12
"R_2zeIn7kLKwpfhJT","Karen.Khudiyan","Armenian","m",4,1,1,1,"f","36-50","higher","Moscow",12
"R_2zeIn7kLKwpfhJT","Natiya.Dolidze","Georgian","f",20,1,1,1,"f","36-50","higher","Moscow",12
"R_2zeIn7kLKwpfhJT","Mark.Liberman","Jewish","m",12,1,1,1,"f","36-50","higher","Moscow",12
"R_2zeIn7kLKwpfhJT","Zulfiya.Zaynutdinova","Tatar","f",14,1,1,1,"f","36-50","higher","Moscow",12
"R_2zeIn7kLKwpfhJT","Nargiz.Nadzhafova","Azeri","f",66,0,1,1,"f","36-50","higher","Moscow",12
"R_2zeIn7kLKwpfhJT","Sara.Lipman","Jewish","f",12,1,1,1,"f","36-50","higher","Moscow",12
"R_2zeIn7kLKwpfhJT","Amina.Fattakhova","Uzbek","f",14,0,1,1,"f","36-50","higher","Moscow",12
"R_2zeIn7kLKwpfhJT","Ostap.Martynenko","Ukrainian","m",3,1,1,1,"f","36-50","higher","Moscow",12
"R_2zeIn7kLKwpfhJT","Nargiza.Bekenova","Kazakh","f",20,0,0,1,"f","36-50","higher","Moscow",12
"R_2zeIn7kLKwpfhJT","David.Fridman","Jewish","m",12,1,1,1,"f","36-50","higher","Moscow",12
"R_2zeIn7kLKwpfhJT","Aydar.Gilmanov","Tatar","m",66,0,1,1,"f","36-50","higher","Moscow",12
"R_2zeIn7kLKwpfhJT","Ramil.Yalparov","Tatar","m",14,1,1,1,"f","36-50","higher","Moscow",12
"R_2zeIn7kLKwpfhJT","Aleksey.Kozlov","Russian","m",1,1,1,0,"f","36-50","higher","Moscow",12
"R_2zeIn7kLKwpfhJT","Darya.Koroleva","Russian","f",1,1,1,0,"f","36-50","higher","Moscow",12
"R_2zGPuWvPlLrkGLb","Zhansaya.Esmahanova","Kazakh","f",1,0,0,0,"f","18-25","secondary completed","other Russia",1
"R_2zGPuWvPlLrkGLb","Karen.Katamadze","Georgian","m",4,0,1,1,"f","18-25","secondary completed","other Russia",1
"R_2zGPuWvPlLrkGLb","Yakov.Gold","Jewish","m",3,0,0,1,"f","18-25","secondary completed","other Russia",1
"R_2zGPuWvPlLrkGLb","Gadzhi.Alihanov","Dagestani","m",1,0,0,0,"f","18-25","secondary completed","other Russia",1
"R_2zGPuWvPlLrkGLb","Ilyas.Daudov","Chechen","m",1,0,0,0,"f","18-25","secondary completed","other Russia",1
"R_2zGPuWvPlLrkGLb","Elena.Kuznetsova","Russian","f",1,1,1,0,"f","18-25","secondary completed","other Russia",1
"R_2zGPuWvPlLrkGLb","Arseny.Pinyura","Ukrainian","m",1,0,1,0,"f","18-25","secondary completed","other Russia",1
"R_2zGPuWvPlLrkGLb","Taras.Teslenko","Ukrainian","m",1,0,1,0,"f","18-25","secondary completed","other Russia",1
"R_2zGPuWvPlLrkGLb","Aurika.Gutsu","Moldovan","f",26,0,0,1,"f","18-25","secondary completed","other Russia",1
"R_2zGPuWvPlLrkGLb","Nurbek.Osmonaliev","Kyrgyz","m",67,0,1,1,"f","18-25","secondary completed","other Russia",1
"R_2zGPuWvPlLrkGLb","Saham.Almamedov","Azeri","m",67,0,1,1,"f","18-25","secondary completed","other Russia",1
"R_2zGPuWvPlLrkGLb","Aysel.Magomedova","Azeri","f",67,0,1,1,"f","18-25","secondary completed","other Russia",1
"R_2zGPuWvPlLrkGLb","Leila.Ismoilova","Uzbek","f",1,0,0,0,"f","18-25","secondary completed","other Russia",1
"R_2zGPuWvPlLrkGLb","Ilona.Geliashvili","Georgian","f",8,0,1,1,"f","18-25","secondary completed","other Russia",1
"R_2zGPuWvPlLrkGLb","Guzel.Safina","Tatar","f",1,0,0,0,"f","18-25","secondary completed","other Russia",1
"R_2zGPuWvPlLrkGLb","Khabib.Nurmagomedov","Dagestani","m",67,0,1,1,"f","18-25","secondary completed","other Russia",1
"R_2zGPuWvPlLrkGLb","Bakhtiyar.Ergeshov","Kyrgyz","m",67,0,1,1,"f","18-25","secondary completed","other Russia",1
"R_2zGPuWvPlLrkGLb","Rayana.Astamirova","Chechen","f",1,0,0,0,"f","18-25","secondary completed","other Russia",1
"R_2zGPuWvPlLrkGLb","Aleksey.Kozlov","Russian","m",1,1,1,0,"f","18-25","secondary completed","other Russia",1
"R_2zGPuWvPlLrkGLb","Shukhrat.Ashurov","Tajik","m",67,0,1,1,"f","18-25","secondary completed","other Russia",1
"R_2zLQ0pOZ5n5obDE","Damir.Khayrullin","Tatar","m",66,0,1,1,"f","18-25","incomplete higher","Moscow",1
"R_2zLQ0pOZ5n5obDE","Zhansaya.Esmahanova","Kazakh","f",102,0,1,1,"f","18-25","incomplete higher","Moscow",1
"R_2zLQ0pOZ5n5obDE","Madina.Taysumova","Chechen","f",14,0,1,1,"f","18-25","incomplete higher","Moscow",1
"R_2zLQ0pOZ5n5obDE","Samira.Ibragimova","Azeri","f",70,0,1,1,"f","18-25","incomplete higher","Moscow",1
"R_2zLQ0pOZ5n5obDE","Natiya.Dolidze","Georgian","f",20,1,1,1,"f","18-25","incomplete higher","Moscow",1
"R_2zLQ0pOZ5n5obDE","Marian.Ursu","Moldovan","m",49,0,0,1,"f","18-25","incomplete higher","Moscow",1
"R_2zLQ0pOZ5n5obDE","Oksana.Bondarenko","Ukrainian","f",3,1,1,1,"f","18-25","incomplete higher","Moscow",1
"R_2zLQ0pOZ5n5obDE","Nuriza.Kaparova","Kyrgyz","f",14,0,1,1,"f","18-25","incomplete higher","Moscow",1
"R_2zLQ0pOZ5n5obDE","Ali.Omarov","Dagestani","m",70,0,1,1,"f","18-25","incomplete higher","Moscow",1
"R_2zLQ0pOZ5n5obDE","Yakov.Gershtein","Jewish","m",12,1,1,1,"f","18-25","incomplete higher","Moscow",1
"R_2zLQ0pOZ5n5obDE","Vasilina.Ratkevich","Belarusian","f",174,0,0,1,"f","18-25","incomplete higher","Moscow",1
"R_2zLQ0pOZ5n5obDE","Taras.Teslenko","Ukrainian","m",3,1,1,1,"f","18-25","incomplete higher","Moscow",1
"R_2zLQ0pOZ5n5obDE","Ilgiz.Gafarov","Tatar","m",102,0,1,1,"f","18-25","incomplete higher","Moscow",1
"R_2zLQ0pOZ5n5obDE","Ramzan.Khadzhiev","Chechen","m",67,0,1,1,"f","18-25","incomplete higher","Moscow",1
"R_2zLQ0pOZ5n5obDE","Khadizha.Kulieva","Azeri","f",14,0,1,1,"f","18-25","incomplete higher","Moscow",1
"R_2zLQ0pOZ5n5obDE","Nargiza.Shodieva","Uzbek","f",67,0,1,1,"f","18-25","incomplete higher","Moscow",1
"R_2zLQ0pOZ5n5obDE","Nikolay.Vasiliev","Russian","m",1,1,1,0,"f","18-25","incomplete higher","Moscow",1
"R_2zLQ0pOZ5n5obDE","Lana.Yanushko","Belarusian","f",3,0,1,1,"f","18-25","incomplete higher","Moscow",1
"R_2zLQ0pOZ5n5obDE","Shamil.Sultanbegov","Dagestani","m",67,0,1,1,"f","18-25","incomplete higher","Moscow",1
"R_2zLQ0pOZ5n5obDE","Ramil.Yalparov","Tatar","m",14,1,1,1,"f","18-25","incomplete higher","Moscow",1
"R_2znC0YuJuZsfKMC","Natiya.Dolidze","Georgian","f",20,1,1,1,"m","26-35","higher","abroad",1
"R_2znC0YuJuZsfKMC","Arseny.Pinyura","Ukrainian","m",89,0,0,1,"m","26-35","higher","abroad",1
"R_2znC0YuJuZsfKMC","Petr.Aleksandrov","Russian","m",1,1,1,0,"m","26-35","higher","abroad",1
"R_2znC0YuJuZsfKMC","Guzel.Safina","Tatar","f",14,1,1,1,"m","26-35","higher","abroad",1
"R_2znC0YuJuZsfKMC","Zaur.Bisultanov","Chechen","m",14,0,1,1,"m","26-35","higher","abroad",1
"R_2znC0YuJuZsfKMC","Zhibek.Nurdinova","Kyrgyz","f",2,0,1,1,"m","26-35","higher","abroad",1
"R_2znC0YuJuZsfKMC","Aysel.Magomedova","Azeri","f",19,0,1,1,"m","26-35","higher","abroad",1
"R_2znC0YuJuZsfKMC","Bekzod.Mirfazylov","Uzbek","m",2,1,1,1,"m","26-35","higher","abroad",1
"R_2znC0YuJuZsfKMC","Leyla.Idrisova","Dagestani","f",1,0,0,0,"m","26-35","higher","abroad",1
"R_2znC0YuJuZsfKMC","Layla.Khalidova","Chechen","f",16,1,1,1,"m","26-35","higher","abroad",1
"R_2znC0YuJuZsfKMC","Rayana.Astamirova","Chechen","f",67,0,1,1,"m","26-35","higher","abroad",1
"R_2znC0YuJuZsfKMC","Zarema.Ibragimova","Dagestani","f",17,1,1,1,"m","26-35","higher","abroad",1
"R_2znC0YuJuZsfKMC","Samira.Ibragimova","Azeri","f",16,0,1,1,"m","26-35","higher","abroad",1
"R_2znC0YuJuZsfKMC","Dani.Kondrya","Moldovan","m",22,0,0,1,"m","26-35","higher","abroad",1
"R_2znC0YuJuZsfKMC","Farida.Islamova","Dagestani","f",17,1,1,1,"m","26-35","higher","abroad",1
"R_2znC0YuJuZsfKMC","Khayal.Gasanov","Azeri","m",4,0,0,1,"m","26-35","higher","abroad",1
"R_2znC0YuJuZsfKMC","Narek.Poloyan","Armenian","m",4,1,1,1,"m","26-35","higher","abroad",1
"R_2znC0YuJuZsfKMC","Elmira.Khusainova","Tatar","f",16,0,1,1,"m","26-35","higher","abroad",1
"R_2znC0YuJuZsfKMC","Adrian.Postika","Moldovan","m",63,0,0,1,"m","26-35","higher","abroad",1
"R_2znC0YuJuZsfKMC","Ilona.Geliashvili","Georgian","f",20,1,1,1,"m","26-35","higher","abroad",1
"R_2zNrw3v6VMYSG44","Ostap.Martynenko","Ukrainian","m",3,1,1,1,"f","26-35","higher","other Russia",1
"R_2zNrw3v6VMYSG44","Naira.Saforyan","Armenian","f",67,0,1,1,"f","26-35","higher","other Russia",1
"R_2zNrw3v6VMYSG44","Lana.Yanushko","Belarusian","f",3,0,1,1,"f","26-35","higher","other Russia",1
"R_2zNrw3v6VMYSG44","Karen.Khudiyan","Armenian","m",77,1,1,1,"f","26-35","higher","other Russia",1
"R_2zNrw3v6VMYSG44","Damir.Zaripov","Tatar","m",95,1,1,1,"f","26-35","higher","other Russia",1
"R_2zNrw3v6VMYSG44","Sofiko.Tabeishvili","Georgian","f",20,1,1,1,"f","26-35","higher","other Russia",1
"R_2zNrw3v6VMYSG44","Natiya.Dolidze","Georgian","f",68,1,1,1,"f","26-35","higher","other Russia",1
"R_2zNrw3v6VMYSG44","Bobur.Turdyhodzhaev","Uzbek","m",19,0,1,1,"f","26-35","higher","other Russia",1
"R_2zNrw3v6VMYSG44","Zulfiya.Zaynutdinova","Tatar","f",14,1,1,1,"f","26-35","higher","other Russia",1
"R_2zNrw3v6VMYSG44","Roza.Shtein","Jewish","f",12,1,1,1,"f","26-35","higher","other Russia",1
"R_2zNrw3v6VMYSG44","Elmira.Sabirova","Tatar","f",14,1,1,1,"f","26-35","higher","other Russia",1
"R_2zNrw3v6VMYSG44","Arbi.Deniev","Chechen","m",63,0,0,1,"f","26-35","higher","other Russia",1
"R_2zNrw3v6VMYSG44","Nargiz.Nadzhafova","Azeri","f",66,0,1,1,"f","26-35","higher","other Russia",1
"R_2zNrw3v6VMYSG44","Dilshod.Ikromov","Tajik","m",67,0,1,1,"f","26-35","higher","other Russia",1
"R_2zNrw3v6VMYSG44","Sabina.Dzhavadova","Uzbek","f",66,0,1,1,"f","26-35","higher","other Russia",1
"R_2zNrw3v6VMYSG44","Narek.Poloyan","Armenian","m",63,0,0,1,"f","26-35","higher","other Russia",1
"R_2zNrw3v6VMYSG44","Vasil.Lukashevich","Belarusian","m",7,1,1,1,"f","26-35","higher","other Russia",1
"R_2zNrw3v6VMYSG44","Arseny.Pinyura","Ukrainian","m",3,1,1,1,"f","26-35","higher","other Russia",1
"R_2zNrw3v6VMYSG44","David.Fridman","Jewish","m",12,1,1,1,"f","26-35","higher","other Russia",1
"R_2zNrw3v6VMYSG44","Khristina.Golubko","Ukrainian","f",3,1,1,1,"f","26-35","higher","other Russia",1
"R_2zPlylTsrRAIIPA","Azat.Satylbadiev","Kyrgyz","m",10,0,1,1,"f","18-25","secondary completed","Ufa",14
"R_2zPlylTsrRAIIPA","Zhibek.Nurdinova","Kyrgyz","f",2,0,1,1,"f","18-25","secondary completed","Ufa",14
"R_2zPlylTsrRAIIPA","Zaur.Bisultanov","Chechen","m",10,0,1,1,"f","18-25","secondary completed","Ufa",14
"R_2zPlylTsrRAIIPA","Sezim.Asylbekova","Kyrgyz","f",2,0,1,1,"f","18-25","secondary completed","Ufa",14
"R_2zPlylTsrRAIIPA","Farkhod.Radzhabov","Tajik","m",2,0,1,1,"f","18-25","secondary completed","Ufa",14
"R_2zPlylTsrRAIIPA","Petr.Aleksandrov","Russian","m",1,1,1,0,"f","18-25","secondary completed","Ufa",14
"R_2zPlylTsrRAIIPA","Karen.Katamadze","Georgian","m",17,0,1,1,"f","18-25","secondary completed","Ufa",14
"R_2zPlylTsrRAIIPA","Leila.Ismoilova","Uzbek","f",14,0,1,1,"f","18-25","secondary completed","Ufa",14
"R_2zPlylTsrRAIIPA","Roza.Shtein","Jewish","f",13,0,1,1,"f","18-25","secondary completed","Ufa",14
"R_2zPlylTsrRAIIPA","Irma.Pavlishvili","Georgian","f",4,0,1,1,"f","18-25","secondary completed","Ufa",14
"R_2zPlylTsrRAIIPA","Ramil.Yalparov","Tatar","m",14,1,1,1,"f","18-25","secondary completed","Ufa",14
"R_2zPlylTsrRAIIPA","Vagif.Aliev","Azeri","m",14,0,1,1,"f","18-25","secondary completed","Ufa",14
"R_2zPlylTsrRAIIPA","Beka.Bolkvadze","Georgian","m",4,0,1,1,"f","18-25","secondary completed","Ufa",14
"R_2zPlylTsrRAIIPA","Erke.Tulyrbekova","Kazakh","f",5,1,1,1,"f","18-25","secondary completed","Ufa",14
"R_2zPlylTsrRAIIPA","Abay.Kydyrbaev","Kazakh","m",5,1,1,1,"f","18-25","secondary completed","Ufa",14
"R_2zPlylTsrRAIIPA","Oksana.Bondarenko","Ukrainian","f",3,1,1,1,"f","18-25","secondary completed","Ufa",14
"R_2zPlylTsrRAIIPA","Guram.Mamiashvili","Georgian","m",8,0,1,1,"f","18-25","secondary completed","Ufa",14
"R_2zPlylTsrRAIIPA","Yulian.Burlaku","Moldovan","m",46,0,0,1,"f","18-25","secondary completed","Ufa",14
"R_2zPlylTsrRAIIPA","Naira.Saforyan","Armenian","f",4,1,1,1,"f","18-25","secondary completed","Ufa",14
"R_2zPlylTsrRAIIPA","David.Fridman","Jewish","m",17,0,0,1,"f","18-25","secondary completed","Ufa",14
"R_2zu9ifHfuWddqR2","Tigran.Avetisyan","Armenian","m",20,0,1,1,"f","18-25","higher","Moscow",14
"R_2zu9ifHfuWddqR2","Oksana.Golovko","Ukrainian","f",3,1,1,1,"f","18-25","higher","Moscow",14
"R_2zu9ifHfuWddqR2","Rufina.Kashapova","Tatar","f",14,1,1,1,"f","18-25","higher","Moscow",14
"R_2zu9ifHfuWddqR2","Arseny.Pinyura","Ukrainian","m",3,1,1,1,"f","18-25","higher","Moscow",14
"R_2zu9ifHfuWddqR2","Ilyas.Daudov","Chechen","m",14,0,1,1,"f","18-25","higher","Moscow",14
"R_2zu9ifHfuWddqR2","Dani.Kondrya","Moldovan","m",12,0,0,1,"f","18-25","higher","Moscow",14
"R_2zu9ifHfuWddqR2","Farzona.Radzhabova","Tajik","f",2,0,1,1,"f","18-25","higher","Moscow",14
"R_2zu9ifHfuWddqR2","Karen.Khudiyan","Armenian","m",20,0,1,1,"f","18-25","higher","Moscow",14
"R_2zu9ifHfuWddqR2","Amina.Fattakhova","Uzbek","f",14,0,1,1,"f","18-25","higher","Moscow",14
"R_2zu9ifHfuWddqR2","Aleksey.Kozlov","Russian","m",1,1,1,0,"f","18-25","higher","Moscow",14
"R_2zu9ifHfuWddqR2","Zulfiya.Zaynutdinova","Tatar","f",14,1,1,1,"f","18-25","higher","Moscow",14
"R_2zu9ifHfuWddqR2","David.Fridman","Jewish","m",12,1,1,1,"f","18-25","higher","Moscow",14
"R_2zu9ifHfuWddqR2","Sabina.Dzhavadova","Uzbek","f",20,0,0,1,"f","18-25","higher","Moscow",14
"R_2zu9ifHfuWddqR2","Malika.Murodova","Tajik","f",14,0,1,1,"f","18-25","higher","Moscow",14
"R_2zu9ifHfuWddqR2","Eva.Naymark","Jewish","f",12,1,1,1,"f","18-25","higher","Moscow",14
"R_2zu9ifHfuWddqR2","Aysel.Magomedova","Azeri","f",2,0,1,1,"f","18-25","higher","Moscow",14
"R_2zu9ifHfuWddqR2","Farkhod.Radzhabov","Tajik","m",2,0,1,1,"f","18-25","higher","Moscow",14
"R_2zu9ifHfuWddqR2","Yulian.Burlaku","Moldovan","m",12,0,0,1,"f","18-25","higher","Moscow",14
"R_2zu9ifHfuWddqR2","Makar.Lomako","Belarusian","m",3,0,1,1,"f","18-25","higher","Moscow",14
"R_2zu9ifHfuWddqR2","Timur.Safiullin","Tatar","m",14,1,1,1,"f","18-25","higher","Moscow",14
"R_2zvesxg8zAQfjNK","Fatima.Umarova","Dagestani","f",67,0,1,1,"f","36-50","higher","Kazan",14
"R_2zvesxg8zAQfjNK","Sabina.Dzhavadova","Uzbek","f",66,0,1,1,"f","36-50","higher","Kazan",14
"R_2zvesxg8zAQfjNK","Rayana.Astamirova","Chechen","f",67,0,1,1,"f","36-50","higher","Kazan",14
"R_2zvesxg8zAQfjNK","Ilgiz.Gafarov","Tatar","m",14,1,1,1,"f","36-50","higher","Kazan",14
"R_2zvesxg8zAQfjNK","Farzona.Radzhabova","Tajik","f",102,1,1,1,"f","36-50","higher","Kazan",14
"R_2zvesxg8zAQfjNK","Kayrat.Erimbekov","Kazakh","m",88,0,1,1,"f","36-50","higher","Kazan",14
"R_2zvesxg8zAQfjNK","Yamilya.Kilsinbaeva","Bashkir","f",76,0,1,1,"f","36-50","higher","Kazan",14
